geoid10,district_id,assign_method
320019501001435,038,centroid
320019501001445,038,centroid
320019501001094,038,centroid
320019501001091,038,centroid
320019501001696,038,centroid
320019501001319,038,centroid
320019507001370,038,centroid
320019506001129,038,centroid
320019506001202,038,centroid
320019506001181,038,centroid
320019506001231,038,centroid
320019506002035,038,centroid
320019506003029,038,centroid
320019503023016,038,centroid
320019507002005,038,centroid
320019501001074,038,centroid
320019506001095,038,centroid
320019506001092,038,centroid
320019506001106,038,centroid
320019501001867,038,centroid
320019501001065,038,centroid
320019501001861,038,centroid
320019506001033,038,centroid
320019506001039,038,centroid
320019506001024,038,centroid
320019506001282,038,centroid
320019501002163,038,centroid
320019507002018,038,centroid
320019503013074,038,centroid
320019501001610,038,centroid
320019506002052,038,centroid
320019507001001,038,centroid
320019507001010,038,centroid
320019507001051,038,centroid
320019507001153,038,centroid
320019507001036,038,centroid
320019507001163,038,centroid
320019507001131,038,centroid
320019505001102,038,centroid
320019506001243,038,centroid
320019503023026,038,centroid
320019503023033,038,centroid
320019507001160,038,centroid
320019507001393,038,centroid
320019507001162,038,centroid
320019507001146,038,centroid
320019507003107,038,centroid
320019507001100,038,centroid
320019507001197,038,centroid
320019507001029,038,centroid
320019507001190,038,centroid
320019507001395,038,centroid
320019507001192,038,centroid
320019507001195,038,centroid
320019507003027,038,centroid
320019507003033,038,centroid
320019507003216,038,centroid
320019501002178,038,centroid
320019507001302,038,centroid
320019507001267,038,centroid
320019506003040,038,centroid
320019503023036,038,centroid
320019507002040,038,centroid
320019505002009,038,centroid
320019506002016,038,centroid
320019507001332,038,centroid
320019505002069,038,centroid
320019505002039,038,centroid
320019505002070,038,centroid
320019506003003,038,centroid
320019505001065,038,centroid
320019505001098,038,centroid
320019505002011,038,centroid
320019505002134,038,centroid
320019505002047,038,centroid
320019505002044,038,centroid
320019507001317,038,centroid
320019507001280,038,centroid
320019507001281,038,centroid
320019503021064,038,centroid
320019501002092,038,centroid
320019503013024,038,centroid
320019505001066,038,centroid
320019505001003,038,centroid
320019504001035,038,centroid
320019501001563,038,centroid
320019507001118,038,centroid
320019506001170,038,centroid
320019506001178,038,centroid
320019506001131,038,centroid
320019506001177,038,centroid
320019506001155,038,centroid
320019507003077,038,centroid
320019505001072,038,centroid
320019505002019,038,centroid
320019506001223,038,centroid
320019505002100,038,centroid
320019503024032,038,centroid
320019503024013,038,centroid
320019503024024,038,centroid
320019503021039,038,centroid
320019503021075,038,centroid
320019503011004,038,centroid
320019503013005,038,centroid
320019503024016,038,centroid
320019503012046,038,centroid
320019503025028,038,centroid
320019503021069,038,centroid
320019503025033,038,centroid
320019503022009,038,centroid
320019503012015,038,centroid
320019503012028,038,centroid
320019506001150,038,centroid
320019506001151,038,centroid
320019503013045,038,centroid
320019506001248,038,centroid
320019501001753,038,centroid
320019501001167,038,centroid
320019501001110,038,centroid
320019501001135,038,centroid
320019501001379,038,centroid
320019501001712,038,centroid
320019501001819,038,centroid
320019501001840,038,centroid
320019501001727,038,centroid
320019501001405,038,centroid
320019501001328,038,centroid
320019501001488,038,centroid
320019501001657,038,centroid
320019501001802,038,centroid
320019501001648,038,centroid
320019501001633,038,centroid
320019501001554,038,centroid
320019501001139,038,centroid
320019501001232,038,centroid
320019501001128,038,centroid
320019501001231,038,centroid
320019501001236,038,centroid
320019501001409,038,centroid
320019507001360,038,centroid
320019507003016,038,centroid
320019506001186,038,centroid
320019506001185,038,centroid
320019507003019,038,centroid
320019506001204,038,centroid
320019505002031,038,centroid
320019505002066,038,centroid
320019506002030,038,centroid
320019507001120,038,centroid
320019507001114,038,centroid
320019507003240,038,centroid
320019507003047,038,centroid
320019507003136,038,centroid
320019507001159,038,centroid
320019503021029,038,centroid
320019507003203,038,centroid
320019507001084,038,centroid
320019507001096,038,centroid
320019507001052,038,centroid
320019507001070,038,centroid
320019507003155,038,centroid
320019501001386,038,centroid
320019501001391,038,centroid
320019501001382,038,centroid
320019501001107,038,centroid
320019501001109,038,centroid
320019501001108,038,centroid
320019501001073,038,centroid
320019501001854,038,centroid
320019501001461,038,centroid
320019501001419,038,centroid
320019501001714,038,centroid
320019501001724,038,centroid
320019501001773,038,centroid
320019507004072,038,centroid
320019507001006,038,centroid
320019507003170,038,centroid
320019507001295,038,centroid
320019507001203,038,centroid
320019506003007,038,centroid
320019503012000,038,centroid
320019506003016,038,centroid
320019503023000,038,centroid
320019505002081,038,centroid
320019504001063,038,centroid
320019501001613,038,centroid
320019503021007,038,centroid
320019503021012,038,centroid
320019503021008,038,centroid
320019507004018,038,centroid
320019507004010,038,centroid
320019506001159,038,centroid
320019506001179,038,centroid
320019507003004,038,centroid
320019506001136,038,centroid
320019506001165,038,centroid
320019507003244,038,centroid
320019501001810,038,centroid
320019503012037,038,centroid
320019507003070,038,centroid
320019507003085,038,centroid
320019501001383,038,centroid
320019501001846,038,centroid
320019501001061,038,centroid
320019501001085,038,centroid
320019501001721,038,centroid
320019501001717,038,centroid
320019501001399,038,centroid
320019501001741,038,centroid
320019501001330,038,centroid
320019503021052,038,centroid
320019507004079,038,centroid
320019501002021,038,centroid
320019507001004,038,centroid
320019507001241,038,centroid
320019507001276,038,centroid
320019507004038,038,centroid
320019507001348,038,centroid
320019501002194,038,centroid
320019506001001,038,centroid
320019501001864,038,centroid
320019506001278,038,centroid
320019506001103,038,centroid
320019506001084,038,centroid
320019506001089,038,centroid
320019506001109,038,centroid
320019506001260,038,centroid
320019501001072,038,centroid
320019506001049,038,centroid
320019506001014,038,centroid
320019501002138,038,centroid
320019501002154,038,centroid
320019501002075,038,centroid
320019501002119,038,centroid
320019507004068,038,centroid
320019501002099,038,centroid
320019507001043,038,centroid
320019507001129,038,centroid
320019507001125,038,centroid
320019507001156,038,centroid
320019507001126,038,centroid
320019501002059,038,centroid
320019506001198,038,centroid
320019507001012,038,centroid
320019501002014,038,centroid
320019507001364,038,centroid
320019507003105,038,centroid
